Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283820,1600927458,906,19.19461,0.4515381,2.9716797,-1,9.02156,0.8824463,-2.6723633,1,10.053106
283820,1601363705,906,6.9590364,0.06488037,-2.1655273,-1,5.641744,0.375,-0.49664307,1,9.490161
283820,1600866142,906,26.467295,0.18035889,-0.40808105,1,12.723638,0.5494385,0.02526474,-1,10.426015
283820,1600998278,906,9.84504,-2.0371094,-2.4199219,1,5.9284863,-0.8001709,-2.5766602,-1,10.138699
283820,1601890039,906,8.199864,0.7264404,-2.840332,1,4.7173433,-0.79504395,-2.8930664,-1,10.409765
283820,1600856360,906,13.369531,-0.06736755,-0.30560303,-1,6.2429013,-1.0317383,-0.41381836,1,9.211441
283820,1602263862,906,10.283112,1.1726074,0.9530029,-1,3.9879947,0.65979004,-0.87976074,1,10.693414
283820,1600815535,906,7.371262,0.508667,2.5029297,1,6.8106537,1.0222168,1.09375,-1,9.890837
283820,1601825276,906,12.918487,-2.2485352,-1.9189453,-1,7.831092,-2.0585938,-0.8577881,1,10.3603525
283820,1600818886,906,11.057201,1.0427246,-2.8447266,1,8.021973,1.2612305,2.347168,-1,9.992767
283820,1601673862,906,12.827707,-0.9107666,2.4389648,-1,4.6212544,-0.013807297,-2.7670898,1,10.650219
283820,1602129962,906,6.256373,-0.2019043,-0.96936035,1,4.982042,-1.3681641,-2.3745117,-1,9.976562
283820,1601491065,906,71.02425,-1.0373535,2.7485352,-1,13.212472,-1.3134766,2.6113281,1,9.471792
283820,1602425470,906,7.732009,1.9934082,-2.5273438,1,3.227735,1.9152832,0.013975143,-1,9.555611
283820,1601912709,906,8.67632,-0.93896484,-0.7775879,1,5.280949,-1.9104004,-1.9074707,-1,9.966163
283820,1602332606,906,10.896545,0.65771484,-1.9289551,-1,4.5827866,-0.04977417,-0.8010254,1,9.12077
283820,1601969362,906,5.4244695,-0.21380615,-1.4116211,1,4.724996,0.52893066,1.4389648,-1,10.733744
283820,1602163392,906,7.1235113,-0.954834,2.1748047,-1,5.182115,0.25628662,-3.0043945,1,10.087202
283820,1601534229,906,5.993918,0.9432373,-1.642334,-1,5.5544887,-0.07284546,-0.10522461,1,10.090806
283820,1602381224,906,8.742177,0.88183594,-0.51660156,-1,6.5570946,-0.19610596,0.011209488,1,9.432022
283820,1601425805,906,13.136768,-0.9974365,0.44580078,1,7.0447226,-0.96362305,1.494873,-1,9.643699
283820,1602292841,906,9.3589,0.8216553,-0.82702637,1,4.5449696,-0.040252686,-2.025879,-1,9.371051
283820,1600740567,906,7.3636656,0.9539795,0.092422485,-1,5.460884,-0.44628906,0.13339233,1,9.629001
283820,1601473493,906,5.226988,0.13323975,-2.6645508,-1,3.7588825,1.9941406,-1.3942871,1,10.853783
283820,1602173918,906,10.051832,1.3024902,0.61828613,-1,5.13302,0.08088684,0.50268555,1,9.371201
283820,1601473117,906,17.506708,2.2246094,-2.0239258,1,4.214663,1.6560059,-3.0268555,-1,9.633721
283820,1601669924,906,13.330077,-1.2607422,-0.63916016,1,10.806527,-0.7158203,-0.041366577,-1,9.687928
283820,1602119272,906,8.623902,1.0505371,-1.2333984,1,4.9680853,1.078125,0.40795898,-1,9.581774
283820,1601306933,906,8.419162,-1.1201172,1.5834961,1,6.086865,-0.012500763,0.9901123,-1,9.334877
283820,1601107784,906,10.643918,0.80041504,-0.11477661,1,5.2172513,1.0349121,1.2390137,-1,9.500895
283820,1602058542,906,24.450783,1.1223145,1.2211914,-1,13.658762,0.8150635,1.6416016,1,9.48637
283820,1601675160,906,7.584663,0.4126587,1.6655273,-1,5.171084,-1.1325684,2.0029297,1,10.876504
283820,1600866321,906,29.578218,-0.8909912,-2.2636719,1,10.55567,-0.7614746,-2.8710938,-1,10.81679
283820,1585103066,896,8.307385,-0.65649414,0.9908447,-1,5.2132397,-1.296875,2.4511719,1,9.771796
283820,1585201001,896,12.059752,1.0158691,3.0341797,-1,9.716871,0.28582764,-2.7700195,1,9.576105
283820,1583689029,896,5.5202565,0.2175293,-1.5898438,1,5.1672873,-1.2990723,-2.2329102,-1,9.520151
283820,1584545172,896,6.3563557,0.181427,-2.2182617,1,5.124019,1.423584,-1.1569824,-1,9.511746
283820,1585295026,896,11.537308,0.90515137,2.3413086,1,7.734964,0.6557617,1.2646484,-1,9.972971
283820,1584515974,896,9.218025,-0.90893555,2.762207,-1,3.049242,-1.4223633,-1.4880371,1,9.428935
283820,1584218856,896,11.931455,0.73779297,-2.633789,1,3.4722788,1.4621582,2.116211,-1,10.124148
283820,1584934696,896,10.434098,0.9797363,-1.0915527,-1,9.466751,1.5632324,-0.258667,1,9.964585
283820,1584187322,896,10.467993,-1.3261719,2.7514648,-1,6.212843,-0.24206543,2.7773438,1,9.183022
283820,1583985257,896,9.966437,0.5587158,-0.51135254,-1,5.5934005,0.7215576,-1.8840332,1,9.543443
