Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
281976,3265754491,1848,24.451962,1.1853027,3.0463867,-1,17.238766,1.5454102,-2.8691406,1,10.56391
281976,3270281972,1850,20.278875,0.24014282,-0.24417114,-1,13.964621,-0.26733398,-0.58447266,1,10.343496
281976,3277090687,1855,25.961926,0.9725342,2.6391602,1,19.210804,0.80529785,3.0141602,-1,9.1269
281976,3282295192,1858,25.12678,1.1044922,1.7282715,1,13.827568,0.92211914,1.2207031,-1,9.959574
281976,3282071339,1858,25.406101,-0.2883911,-2.2573242,-1,14.716511,-0.5701904,-2.6708984,1,9.640131
281976,3281984999,1858,17.05383,-0.7069092,2.168457,1,17.112574,-0.29467773,2.555664,-1,9.670051
281976,3285918537,1860,28.390446,0.68200684,-0.23184204,1,16.965168,0.87231445,0.23065186,-1,10.89485
281976,3284856247,1860,24.547918,0.5152588,1.9619141,1,17.79665,0.13009644,2.1723633,-1,9.213684
281976,3285992538,1860,21.211946,-0.9659424,0.8713379,1,14.361852,-1.4624023,1.1162109,-1,9.737384
281976,3286516653,1861,20.737106,-0.18319702,-1.8779297,1,18.019297,-0.69091797,-1.670166,-1,10.69972
281976,3286508531,1861,38.902664,-1.4411621,-2.3706055,1,6.6074595,-0.8651123,-2.0307617,-1,10.820671
281976,3286187237,1861,60.22787,1.0893555,0.6906738,-1,13.95618,1.2297363,1.0410156,1,10.895366
281976,3288884142,1862,25.288584,0.9794922,2.5581055,1,19.089113,0.6977539,2.875,-1,9.308344
281976,3288372784,1862,22.923069,-0.70861816,0.10769653,-1,20.176933,-0.33111572,0.32092285,1,9.362087
281976,3300959393,1871,19.314754,-1.3120117,2.0649414,-1,7.32668,-1.9592285,1.5583496,1,9.84499
281976,3301944188,1871,23.665155,1.2575684,-1.7590332,-1,10.583747,0.98376465,-1.2050781,1,9.685446
281976,3314207650,1879,21.5476,1.9331055,0.092300415,1,14.084384,2.3579102,-0.23901367,-1,9.412944
281976,3314070579,1879,34.378456,0.9746094,-2.7426758,1,15.16484,0.6055908,-2.555664,-1,9.485932
281976,3314637240,1879,20.328135,-0.8243408,0.3255005,1,18.588076,-0.48059082,0.64660645,-1,9.149769
281976,3336243787,1893,34.774635,-2.0327148,-2.0551758,-1,22.087654,-1.8439941,-1.7248535,1,10.51134
281976,3335984323,1893,22.512293,-2.1079102,1.3613281,1,10.867857,-2.4199219,0.7841797,-1,10.16245
281976,3336308267,1893,35.736393,-0.033294678,-1.7910156,-1,14.357933,-0.4229126,-1.7165527,1,9.04018
281976,3339108690,1895,21.468475,1.3586426,2.4003906,1,20.916258,1.626709,2.0249023,-1,9.748648
282034,4159982,2,38.70278,0.08241272,0.9515381,1,30.387096,-0.17218018,1.0366211,-1,9.227777
282034,2766734,2,38.132015,-0.88391113,0.15753174,1,22.151394,-0.66259766,-0.08758545,-1,9.593699
282034,3934476,2,36.592785,-0.018196106,-2.4990234,-1,14.399804,-0.2901001,-2.171875,1,9.75149
282034,6969889,4,28.076595,-1.3088379,2.8847656,-1,17.984962,-1.6506348,2.6655273,1,9.150916
282034,7982364,4,28.33057,1.4621582,-0.9477539,1,12.432916,1.9536133,-0.7883301,-1,9.784494
282034,6967234,4,26.216915,0.7219238,1.6784668,1,8.742574,0.81188965,2.3764648,-1,10.443363
282034,7995047,4,21.468363,-1.7304688,-1.407959,-1,15.509847,-1.1679688,-1.473877,1,10.469333
282034,37138716,17,20.592659,2.2319336,2.378418,-1,7.8211465,2.0737305,1.6193848,1,9.615864
282034,23042391,11,41.91872,0.10119629,0.17248535,-1,15.690589,0.31591797,0.46313477,1,9.252758
282034,22342968,11,21.427967,-0.06347656,1.0812988,1,5.6023026,-0.9337158,1.3356934,-1,10.223695
282034,22395999,11,24.120234,-1.3730469,-2.1918945,-1,5.660781,-1.3764648,-1.2854004,1,10.23348
282034,22429167,11,47.722813,1.1474609,1.0371094,1,52.892536,1.3256836,0.9871826,-1,9.310403
282734,543757765,272,33.463524,1.6362305,2.0478516,-1,9.77336,1.1188965,1.9211426,1,9.73351
282734,542823497,272,5.573248,0.93481445,0.5661621,-1,5.2469497,2.300293,2.0,1,10.678965
282734,593230040,298,51.043125,1.611084,-0.9971924,1,15.095092,1.9160156,-1.112793,-1,9.082306
282734,628655759,316,34.996075,-0.1977539,-1.6391602,1,30.20868,-0.022407532,-1.3840332,-1,10.051309
