Run,Event,Lumi,pt,phi,eta,Q,MET,phiMET,Mt
279823,49411726,88,40.15278,-2.291504,-1.9377441,-1,33.554337,-0.6485596,53.747936
279823,48058931,88,33.31644,2.5654297,1.3564453,-1,40.516716,1.2365723,45.309223
279823,48302149,88,75.38546,0.3053589,2.3452148,-1,35.186947,-3.0395508,102.47469
279823,48985654,88,57.429333,2.3554688,-1.2399902,-1,78.55401,0.0026607513,124.01981
279823,48659892,88,65.63965,-0.40081787,-2.4379883,-1,21.510733,-2.2919922,60.936325
279823,49043526,88,32.680374,-2.4736328,2.272461,-1,24.985134,1.4775391,52.53121
279823,47928631,88,35.329746,1.595459,2.1723633,-1,56.518272,-0.66345215,80.80709
279823,48023907,88,37.26496,0.22512817,-1.9272461,-1,21.785086,-2.2143555,53.50945
279823,48630905,88,122.338295,-2.9375,-2.036621,-1,37.09768,0.7319336,130.071
279823,48539435,88,35.16777,-1.5524902,-1.4567871,-1,26.351963,1.0239258,58.469925
279823,48903283,88,37.00297,-1.9250488,1.0339355,-1,80.245285,0.82458496,106.896614
279823,49455813,88,29.161129,-1.3457031,0.75,-1,37.605717,2.286621,64.246956
279823,48516479,88,32.56991,1.1208496,0.9863281,-1,39.16627,-2.9614258,63.67569
279823,48496768,88,39.657207,2.8354492,-1.4416504,-1,85.87424,0.8018799,99.25591
279823,48824316,88,50.223267,0.84106445,-1.9348145,-1,69.71455,-1.8376465,115.188034
279823,47922204,88,53.19321,0.8864746,-2.2011719,-1,48.098484,-1.7697754,98.19935
279823,49582074,88,34.702232,0.9633789,1.5844727,-1,54.59916,-1.2148438,77.15091
279823,48169050,88,58.87013,1.6708984,-1.9489746,-1,35.19895,2.6606445,43.237717
279823,48720285,88,50.5243,-0.46923828,-2.3608398,-1,26.477198,-2.1572266,54.665455
279823,48760619,88,27.291542,-0.51000977,-1.4572754,-1,63.56537,2.6245117,83.30126
279823,48493260,88,37.62571,-2.2265625,-2.2607422,-1,25.405546,1.8581543,55.086597
279823,48387479,88,122.95531,-2.4282227,-1.7358398,-1,41.660732,0.40338135,141.42607
279823,49088931,88,42.856747,-0.23574829,0.86242676,-1,46.366146,-2.8164062,85.670265
279823,49335674,88,39.637844,-1.4038086,0.7611084,-1,42.787914,2.2739258,79.423744
279823,48393515,88,46.583645,0.3902588,-0.4130249,-1,58.219864,1.2678223,44.249115
279823,48432613,88,41.557446,2.1308594,1.4772949,-1,52.638638,0.57385254,65.68658
279823,48045584,88,33.577324,-1.685791,-1.2736816,-1,20.883926,2.5957031,44.58963
279823,48156790,88,33.712963,-1.5356445,-1.3527832,-1,42.24203,-3.0776367,52.59448
279823,48259310,88,33.27444,1.3999023,0.26776123,-1,134.82072,0.15951538,77.85451
279823,48864038,88,32.789814,-1.1733398,0.2284851,-1,32.217476,0.9803467,57.23446
279823,48303455,88,34.8521,-0.5666504,-0.22445679,-1,28.756636,-3.1401367,60.77877
279823,49458541,88,40.282158,0.88842773,1.1689453,-1,26.013878,-2.590332,63.82459
279823,49168590,88,29.290443,2.5898438,0.09361267,-1,55.146294,-0.5843506,80.3699
279823,48254199,88,50.925945,2.0581055,2.0517578,-1,24.549658,-1.494873,69.22601
279823,49523253,88,88.025665,-1.2045898,2.0805664,-1,47.394802,1.5539551,126.81936
279823,48987845,88,35.899376,2.6523438,-0.48840332,-1,35.628872,-1.4804688,62.921436
