Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283353,992719727,629,32.946957,-1.3103027,-1.5053711,1,15.292844,-1.2023926,-1.4013672,-1,3.364422
283353,1121579604,700,29.876465,-1.9143066,-3.1054688,-1,21.199846,-1.8178711,-3.0336914,1,3.026575
283353,1120318712,700,53.00554,0.5460205,-0.14337158,1,22.43276,0.63305664,-0.09901428,-1,3.3692803
283353,1120624470,700,52.880135,-1.703125,-1.2687988,1,13.367096,-1.7824707,-1.3952637,-1,3.9681349
283353,1123682819,701,16.373205,-1.2580566,-0.24761963,-1,10.65183,-1.1210938,-0.4182129,1,2.887921
283353,1122020602,701,130.47107,-2.2270508,-1.5952148,1,7.4893556,-2.3154297,-1.6345215,-1,3.0259297
283353,1027799350,651,38.426735,-1.1940918,1.7243652,1,26.83759,-1.098877,1.7504883,-1,3.1724522
283353,1027556536,651,28.778671,0.24325562,-2.621582,-1,19.661812,0.3217163,-2.527832,1,2.9076357
283353,1106021765,692,48.34263,1.2929688,-2.0561523,1,33.885227,1.3598633,-2.1171875,-1,3.6638544
283353,1105376364,692,72.98244,0.90515137,0.34228516,1,17.4857,0.9493408,0.2532959,-1,3.5484922
283353,1104753753,692,102.54265,-0.07369995,2.019043,-1,36.185123,-0.018844604,2.0375977,1,3.5272377
283353,1157187321,720,55.37071,0.18380737,-0.68395996,-1,46.68796,0.15966797,-0.75427246,1,3.7785373
283353,1158061415,720,100.49049,-1.5454102,-0.01483345,-1,70.28018,-1.5783691,-0.003118515,1,2.9315097
283353,1185134378,735,28.539219,2.3417969,2.125,-1,10.861052,2.230957,1.9885254,1,3.0980084
283353,1184659374,735,54.932693,1.9956055,1.7670898,1,9.446438,2.1069336,1.6567383,-1,3.5739946
283353,1260088948,778,117.15719,1.4418945,-0.9753418,-1,78.54133,1.4086914,-0.96936035,1,3.2427804
283353,1259630199,778,35.511906,1.6289062,-2.9086914,-1,22.855593,1.611084,-2.7949219,1,3.2796128
283358,972191,1,36.240963,-2.038086,-0.9532471,-1,19.830399,-2.1796875,-0.9842529,1,3.8895895
283358,18102661,11,60.46626,1.427002,-1.0859375,1,47.278923,1.3671875,-1.0693359,-1,3.3166249
283358,18507679,11,53.384693,1.4855957,-2.4804688,1,38.572067,1.4377441,-2.4155273,-1,3.6614547
283358,23854052,15,51.74024,-2.1455078,2.1259766,1,8.693238,-2.0932617,1.9941406,-1,3.0078022
283358,26870087,16,14.140384,-1.5935059,-0.018428802,1,15.71422,-1.8530273,-0.013916016,-1,3.8801
283358,38495714,24,55.70478,1.3620605,-1.6352539,-1,30.076036,1.4306641,-1.668457,1,3.119996
283358,52187048,32,15.172397,-0.09384155,-2.09375,-1,11.362789,-0.0743103,-1.8596191,1,3.0778573
283358,52701270,32,20.72241,0.8845215,1.9899902,1,14.308624,1.0405273,2.0786133,-1,3.0916975
283358,51969030,32,57.973766,2.246582,-2.434082,-1,46.425667,2.262207,-2.4936523,1,3.1868873
283358,60956106,37,39.752377,1.4538574,-2.993164,-1,20.898186,1.526123,-3.0810547,1,3.2784214
283358,66461850,41,44.29325,-1.1499023,1.8449707,1,42.67256,-1.2211914,1.8439941,-1,3.099584
283358,69314335,42,29.204119,0.60595703,-0.26342773,1,23.111647,0.5046387,-0.331604,-1,3.1732986
283453,116935755,130,17.344425,-1.8195801,1.9057617,-1,13.223119,-2.0249023,1.9624023,1,3.230863
283453,116039120,130,43.121273,0.47424316,-2.6083984,1,20.95123,0.53845215,-2.6811523,-1,2.9165645
283453,149827963,148,44.623028,-1.9389648,0.9448242,-1,26.040394,-1.8620605,1.029541,1,3.9001203
283453,188789706,168,48.34218,0.7889404,1.4772949,-1,31.002708,0.8043213,1.564209,1,3.4158409
283478,687138256,478,41.825665,-1.286377,0.14434814,1,22.04596,-1.4025879,0.09547424,-1,3.8291135
283478,687888190,478,88.007515,0.6505127,-0.272583,1,7.454954,0.7006836,-0.14465332,-1,3.5179505
283478,687017595,478,56.492573,-1.185791,-0.60668945,-1,35.59982,-1.154541,-0.6888428,1,3.9412184
283478,704526424,488,40.54744,-0.37200928,0.27478027,-1,29.316261,-0.4699707,0.2277832,1,3.7471342
283478,705437392,488,38.40762,0.18566895,-2.1054688,-1,28.995634,0.23535156,-2.1826172,1,3.0619419
283478,705361941,488,7.769837,1.890625,-0.9050293,1,5.2833076,2.1000977,-1.4094238,-1,3.468574
283478,888855278,599,27.472612,-1.2009277,2.4858398,1,6.071716,-1.2648926,2.2319336,-1,3.373408
283478,888577695,599,25.618832,-1.6176758,0.9729004,-1,5.1137924,-1.8713379,1.1213379,1,3.3696427
283478,1297072448,836,56.565403,1.7390137,1.7775879,-1,17.408638,1.6665039,1.8605957,1,3.459588
283478,1297827096,836,36.69422,1.5292969,-1.4431152,1,27.414623,1.4504395,-1.3649902,-1,3.5211415
283478,1497596353,948,24.634113,-2.354004,-2.3588867,-1,13.085193,-2.206543,-2.2666016,1,3.127499
283478,1498072775,948,31.194605,0.44299316,0.36090088,1,15.840332,0.47314453,0.4901123,-1,2.9474978
283478,1498823377,948,36.33142,1.465332,-2.9916992,-1,13.6465645,1.6223145,-2.9936523,1,3.4993024
283478,1498004996,948,16.173847,-2.041504,-0.9042969,1,5.7825475,-2.2333984,-1.2492676,-1,3.8049362
283478,1499077268,948,47.870872,0.8116455,-3.0375977,-1,45.24015,0.72839355,-3.020996,1,3.9513645
283548,191553226,236,27.335768,1.1574707,-2.4208984,1,37.457695,1.0388184,-2.3891602,-1,3.9322882
283548,192171039,236,82.138664,-0.97839355,-0.24273682,1,5.7296596,-1.1015625,-0.29071045,-1,2.8685389
283548,192319604,236,40.222584,1.7272949,-2.2421875,1,8.643191,1.6833496,-2.0615234,-1,3.4624097
283548,215700778,249,37.599678,-0.3616333,2.25,-1,27.570984,-0.44256592,2.2138672,1,2.8545468
283548,219978027,251,47.642715,-1.5974121,-3.1293945,-1,34.32462,-1.5175781,3.1342773,1,3.324859
283548,219294419,251,42.336014,-0.62890625,-0.19049072,-1,39.0333,-0.54333496,-0.18624878,1,3.4839196
283548,219166335,251,30.370867,0.82006836,-1.0161133,-1,22.580214,0.7183838,-0.9390869,1,3.3411934
283548,218926491,251,11.054086,-2.0839844,-0.2705078,1,6.275317,-1.9790039,-0.6954346,-1,3.6199453
283548,261697468,275,28.962252,-1.6279297,-1.5617676,-1,5.532378,-1.7583008,-1.8007812,1,3.4406235
283548,260826456,275,87.73874,-0.26757812,-1.161377,1,24.312218,-0.32287598,-1.1130371,-1,3.3923166
283548,267777433,278,32.225594,0.35235596,-1.6660156,1,8.437526,0.4338379,-1.8532715,-1,3.3634424
283548,268742209,279,40.262688,1.9389648,1.2102051,1,35.15482,2.024414,1.2319336,-1,3.3178024
283548,279206681,285,43.14005,-1.1694336,-2.140625,-1,31.961409,-1.1166992,-2.0634766,1,3.4697351
283680,3691013,3,49.608177,-0.48791504,-2.5048828,-1,36.434288,-0.4085083,-2.4902344,1,3.4338048
283680,3036025,3,21.360525,-2.246582,-2.887207,1,22.350302,-2.1113281,-2.8535156,-1,3.0490777
283680,5130867,4,57.47819,1.8710938,0.67285156,1,51.12713,1.8361816,0.7149658,-1,2.9672694
283680,4568865,4,80.97483,-0.1777649,1.4174805,-1,37.649582,-0.23565674,1.4306641,1,3.2788682
283680,6841511,6,38.956795,-1.0500488,0.0848999,-1,9.463847,-1.1706543,-0.01199913,1,2.9709697
283680,7096016,6,61.294655,-2.1884766,0.38848877,-1,38.066124,-2.1748047,0.45599365,1,3.3095505
283680,94351349,61,46.972923,-2.3725586,-2.9882812,-1,9.729352,-2.371582,-2.8398438,1,3.1659813
283680,94581846,61,15.245402,-0.6135254,1.4543457,-1,8.66162,-0.87731934,1.5124512,1,3.1126122
283680,95703092,61,26.999235,2.3007812,-0.9145508,-1,16.949469,2.3115234,-0.7525635,1,3.4674828
283680,94074984,61,64.95614,-0.42382812,-2.2841797,-1,33.205727,-0.37469482,-2.3544922,1,3.9832413
283680,114101797,72,79.8387,-0.5227051,1.8374023,-1,63.736614,-0.56030273,1.8208008,1,2.9311767
283680,113865197,72,39.9794,1.9697266,-1.9799805,1,8.630678,2.019043,-2.15625,-1,3.3951943
283680,112852410,72,60.49177,-1.588623,-1.1643066,-1,19.037891,-1.6708984,-1.1479492,1,2.8470106
283680,113397455,72,97.090355,1.527832,-0.14727783,-1,55.36431,1.4890137,-0.1394043,1,2.9101117
283680,10197710,8,71.0232,-0.18109131,-0.60424805,1,26.929926,-0.092178345,-0.588501,-1,3.9498813
283680,24928136,19,44.48968,1.7099609,-2.5029297,1,11.17989,1.8271484,-2.4492188,-1,2.8746603
283680,23881995,19,16.862951,1.779541,-1.2756348,-1,5.32441,1.5522461,-1.0615234,1,2.9591951
283680,24075706,19,58.285076,2.4907227,0.6425781,-1,9.700306,2.3535156,0.68774414,1,3.4392042
