Run,Event,Lumi,PID1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,PID2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,PID3,E3,px3,py3,pz3,pt3,eta3,phi3,Q3,PID4,E4,px4,py4,pz4,pt4,eta4,phi4,Q4,mZ1,mZ2,mH
282092,1205127016,791,11,59.8667,8.77597,-58.9846,5.2745,59.6339,0.0883331,-1.4231,-1,-11,37.7191,2.18668,36.5169,9.19048,36.5823,0.248657,1.51099,1,13,71.0123,16.7719,48.5284,-49.0553,51.345,-0.849487,1.23804,-1,-13,41.7791,-28.7122,-27.0637,-13.735,39.4567,-0.341431,-2.38574,1,90.421,93.2135,204.747
282735,1142832101,571,-11,56.4547,-47.151,24.2829,19.3454,53.0366,0.357117,2.66602,1,11,36.9691,32.1463,3.64431,-17.8896,32.3522,-0.528076,0.112885,-1,-11,24.8372,1.80248,-21.5386,-12.2359,21.6139,-0.539551,-1.4873,1,11,12.5404,10.2117,-2.54716,-6.81781,10.5246,-0.609375,-0.244446,-1,87.8682,17.5948,129.521
281693,404142931,216,-11,102.979,67.2394,-63.442,-45.3712,92.4447,-0.472961,-0.756348,1,11,47.2638,-24.3001,8.25903,-39.6881,25.6653,-1.22021,2.81396,-1,11,25.4568,-6.4759,-5.20729,-24.0621,8.30982,-1.78491,-2.46436,-1,-11,37.8663,-6.01118,4.60587,37.1012,7.57287,2.29248,2.48779,1,102.219,60.6919,190.746
283876,180280596,153,11,75.2362,-39.2488,28.6975,57.4148,48.6211,1.00366,2.51025,-1,11,45.5396,38.6766,-14.5978,19.1014,41.3398,0.447021,-0.360901,-1,-11,63.2382,11.0047,-24.7942,57.1245,27.1267,1.48999,-1.15308,1,-11,71.1133,16.8898,13.3186,-67.7822,21.5093,-1.86523,0.667725,1,90.2706,72.4083,244.947
283964,413618227,253,11,60.7746,33.5378,-37.9879,-33.5511,50.6741,-0.621338,-0.847534,-1,-11,116.87,-32.9268,24.0257,109.531,40.7603,1.7146,2.51123,1,11,28.6363,5.89665,-15.143,23.5785,16.2506,1.16724,-1.19946,-1,-11,39.319,9.00834,4.9227,37.9551,10.2656,2.01855,0.500122,1,84.2368,51.4222,201.454
283934,1681313659,971,11,75.7223,-71.7272,2.06629,24.1826,71.757,0.330933,3.11279,-1,-11,22.3389,19.4617,-10.9613,-0.342754,22.3362,-0.0153446,-0.512939,1,13,101.439,75.2454,36.4792,57.4217,83.6218,0.641724,0.451416,-1,-13,75.1214,52.9571,-49.4434,19.8521,72.4507,0.270691,-0.751099,1,92.7274,78.9737,242.794
282092,2768239803,1698,11,61.3879,21.148,-56.0424,13.4344,59.8999,0.222443,-1.20996,-1,-11,127.291,-27.3113,-53.6071,112.175,60.1633,1.38135,-2.04199,1,-13,129.766,-0.807424,127.109,-26.1124,127.112,-0.20401,1.57715,1,13,16.6207,0.692114,-16.3787,-2.73812,16.3933,-0.16626,-1.52856,-1,91.2992,88.0954,320.727
283308,635648533,329,11,87.7922,19.1598,16.978,-83.9769,25.5999,-1.90356,0.725098,-1,-11,32.7726,-3.56736,-24.178,-21.8345,24.4397,-0.803955,-1.71729,1,-13,146.901,-34.9176,-8.62559,-142.43,35.9672,-2.08496,-2.89941,1,13,17.2135,-5.20365,-6.20617,-15.1888,8.09905,-1.38647,-2.26855,-1,55.1803,16.1323,102.761
283408,2229021693,1296,-11,239.709,56.3506,44.1685,228.766,71.5978,1.87842,0.664795,1,11,77.9145,-7.09441,-26.0517,73.0865,27.0004,1.72144,-1.83667,-1,11,43.5472,-14.0717,4.85173,40.9243,14.8846,1.73608,2.80957,-1,-11,7.93902,5.15797,5.30618,-2.87343,7.40002,-0.37915,0.799561,1,83.7556,31.9426,135.205
283885,183491837,101,-11,121.541,67.018,-70.3905,-72.9789,97.1917,-0.693848,-0.809937,1,11,37.1098,-25.3922,12.8893,-23.7958,28.4762,-0.760254,2.67188,-1,13,83.8536,-30.8529,71.6717,30.7031,78.0303,0.383972,1.97729,-1,-13,25.5666,7.40086,-24.4703,0.271605,25.5649,0.0106239,-1.2771,1,90.7489,103.757,259.029
281976,3357728041,1907,-11,53.7706,3.2762,-51.9478,13.4898,52.051,0.256348,-1.50781,1,11,32.5683,-13.6603,22.9897,18.5894,26.7419,0.648682,2.10693,-1,13,48.1042,24.2338,6.33463,41.0682,25.048,1.26978,0.255676,-1,-13,19.8046,-4.94542,2.49821,19.0135,5.5406,1.94678,2.67383,1,74.0198,23.489,121.714
282037,2254747269,1279,11,109.754,-82.364,-29.2557,66.3794,87.4055,0.700684,-2.80029,-1,-11,50.8728,14.5596,-32.0411,36.7344,35.194,0.911987,-1.14429,1,11,45.4824,-5.3404,16.9381,41.8715,17.76,1.59302,1.87622,-1,-11,24.4566,3.99017,-15.0286,-18.8768,15.5493,-1.0249,-1.31128,1,87.4783,52.8427,170.141
282735,3361634035,1823,-11,150.479,-43.9947,-28.4612,141.062,52.3982,1.71631,-2.56738,1,11,134.324,25.5565,28.2727,128.804,38.1114,1.93213,0.835815,-1,-11,33.2921,16.2627,-28.7924,3.85708,33.0678,0.116379,-1.05664,1,11,96.1243,18.1355,2.91939,-94.3528,18.369,-2.33887,0.159607,-1,89.1371,81.8931,372.117
283306,193940170,104,11,88.4048,40.1563,6.1089,-78.5211,40.6183,-1.41333,0.15097,-1,-11,24.0474,-5.67337,21.9277,8.07794,22.6498,0.349487,1.82397,1,-11,12.9434,-9.88566,1.07083,8.28542,9.94348,0.758423,3.03369,1,11,43.7994,6.75854,-1.83293,-43.2359,7.00268,-2.52002,-0.264832,-1,75.5523,44.5854,125.667
283308,157265850,88,11,206.985,40.4239,148.305,138.615,153.715,0.810181,1.30469,-1,-11,14.0098,-6.98734,-9.47822,-7.59039,11.7754,-0.606689,-2.20605,1,-13,178.263,36.2976,-125.87,120.901,130.999,0.825806,-1.29004,1,13,57.7825,-38.8684,-28.0424,32.2749,47.9284,0.630737,-2.5166,-1,92.5156,106.208,356.279
281797,530538446,422,-11,66.9582,-49.0693,-35.475,-28.5853,60.5497,-0.456116,-2.51562,1,-11,48.7348,27.4832,4.7146,-39.969,27.8846,-1.15723,0.169891,1,11,22.5052,6.36749,15.6913,-14.8226,16.9341,-0.790405,1.1853,-1,11,14.7358,1.92563,11.632,-8.83867,11.7903,-0.692871,1.40674,-1,62.4869,22.677,121.23
281797,621107704,470,11,43.1265,30.201,26.0143,16.4632,39.8603,0.4021,0.71106,-1,-11,64.8868,-23.4995,-21.3409,56.5917,31.7437,1.34204,-2.4043,1,11,10.0071,7.20093,-1.95055,6.66883,7.46043,0.804321,-0.264526,-1,-11,11.6246,-5.60333,4.44738,9.1621,7.15378,1.06665,2.4707,1,79.1397,14.4405,93.7382
283306,62943891,34,11,108.433,14.7698,85.0876,-65.5721,86.36,-0.700562,1.39893,-1,-11,94.5625,39.9425,-54.2655,66.3469,67.3806,0.870483,-0.936279,1,-11,28.4912,-18.7511,20.1672,7.3088,27.5376,0.26239,2.31982,1,11,9.99819,2.702,9.06959,3.22403,9.46352,0.334412,1.28125,-1,65.263,47.2399,230.403
283830,188554429,100,11,56.7632,47.5951,28.9368,-10.9277,55.7013,-0.194946,0.546265,-1,-11,79.4292,-33.2964,-32.2871,64.4816,46.38,1.13232,-2.37158,1,11,30.9353,20.921,22.6229,2.73722,30.8137,0.0887146,0.824463,-1,-11,38.1405,-24.8885,-17.8825,22.7038,30.6467,0.685791,-2.51855,1,90.7207,86.1127,189.172
283877,139016716,80,-11,31.7383,4.1184,-28.6901,-12.9319,28.9842,-0.432556,-1.42822,1,11,21.06,0.959294,20.9996,1.27404,21.0215,0.0605698,1.52515,-1,13,24.1733,-6.06423,22.7723,5.38348,23.566,0.226501,1.83105,-1,-13,16.2404,1.11304,9.76259,12.9302,9.82583,1.08813,1.45728,1,50.6639,14.6572,89.5931
281707,548190874,412,11,139.631,-101.412,-31.4021,-90.6985,106.163,-0.774536,-2.84131,-1,-11,53.0134,-27.9212,37.6817,-24.7167,46.8989,-0.505249,2.2085,1,-13,53.5366,49.7658,9.43571,17.3347,50.6524,0.335876,0.187378,1,13,57.6056,-33.6946,7.6977,46.0848,34.5627,1.09863,2.91699,-1,88.1971,83.8124,276.054
281976,1647812913,929,11,44.8244,-44.564,-0.652443,4.77978,44.5688,0.10704,-3.12695,-1,-11,40.112,37.4949,-13.8649,3.29645,39.9763,0.0823669,-0.354187,1,13,22.2458,-10.8074,14.3935,13.0727,17.9992,0.674072,2.21484,-1,-13,8.15774,-2.93159,5.82433,-4.90107,6.52051,-0.694458,2.03711,1,82.9953,16.1271,112.133
282735,2035117054,1113,-11,78.7354,-66.3628,15.2974,39.5123,68.1031,0.551758,2.91504,1,11,71.9302,25.5102,-19.5517,64.3498,32.1409,1.44458,-0.653931,-1,-11,41.6036,-7.36304,-25.323,-32.1774,26.3717,-1.02881,-1.85376,1,11,16.4064,-10.9835,-9.45836,7.68507,14.4947,0.508057,-2.43066,-1,97.5285,28.4222,179.493
283043,169109680,95,11,190.979,126.127,143.39,-2.11811,190.968,-0.0110912,0.849365,-1,-11,41.1198,33.5764,-7.85883,22.3987,34.4838,0.61084,-0.229919,1,13,298.043,-3.06634,-123.087,271.422,123.125,1.53149,-1.5957,-1,-13,34.16,-25.3277,3.05678,22.7169,25.5115,0.801758,3.02148,1,92.8858,97.9028,449.55
283877,419596643,229,-11,116.03,-95.7658,-64.7769,-9.79043,115.616,-0.0845795,-2.54688,1,11,48.0564,-35.81,-31.8254,3.76865,47.9084,0.0785828,-2.41504,-1,13,280.75,-109.204,-184.195,-181.569,214.134,-0.769653,-2.10596,-1,-13,12.0081,6.93844,8.84108,-4.2281,11.2386,-0.367859,0.905396,1,99.8978,15.6179,208.016
281797,2683859617,1579,11,123.706,45.4574,-32.2098,-110.45,55.7121,-1.43579,-0.616455,-1,-11,75.959,-41.4883,-14.1009,-62.0456,43.8191,-1.14722,-2.81396,1,-13,196.545,-28.9684,90.8721,-171.852,95.3777,-1.35132,1.87939,1,13,31.6042,21.4174,-10.256,-20.8549,23.7463,-0.792603,-0.446594,-1,91.4344,89.167,220.141
281797,1709995047,1054,-11,85.4968,24.7619,74.1595,-34.5964,78.1843,-0.429199,1.24854,1,11,53.1517,4.49049,30.5916,43.233,30.9194,1.13696,1.42505,-1,-13,138.695,-48.3489,-86.881,96.6968,99.428,0.861816,-2.07861,1,13,87.3829,-28.8346,14.619,81.1826,32.3288,1.65137,2.67236,-1,91.0544,85.5588,308.032
281797,2082355656,1254,11,169.895,143.869,-55.5888,71.245,154.235,0.446899,-0.368713,-1,-11,35.6003,-7.00437,-32.6334,12.3849,33.3766,0.363037,-1.78223,1,13,330.7,-36.8416,81.5503,-318.362,89.4861,-1.98145,1.99512,-1,-13,177.85,-50.5702,-15.0118,-169.847,52.7513,-1.88574,-2.85303,1,90.5903,93.3769,585.884
281797,2475018176,1460,11,47.4688,45.6453,9.01864,-9.4045,46.5277,-0.200775,0.195068,-1,-11,46.1584,-35.2399,-25.9781,-14.6246,43.7803,-0.328125,-2.50635,1,11,16.0959,-3.92954,-7.74098,13.5537,8.68125,1.22827,-2.04053,-1,-11,8.64779,-4.65046,6.1747,3.87549,7.73006,0.482422,2.21631,1,88.2767,15.2448,116.712
282735,1508995786,779,11,52.2388,-24.9384,40.2067,22.1447,47.3128,0.452454,2.12598,-1,-11,79.2361,8.18415,44.6841,-64.9207,45.4274,-1.15479,1.38965,1,13,160.272,10.7032,-108.71,-117.28,109.236,-0.932495,-1.47266,-1,-13,24.9638,-19.7324,4.69081,-14.5537,20.2823,-0.666992,2.9082,1,89.2675,77.6568,262.272
282735,708774573,353,11,111.638,45.1057,-102.029,4.32293,111.554,0.0387421,-1.15454,-1,-11,23.395,-21.1901,6.15545,7.7726,22.0661,0.345337,2.85889,1,-13,88.9271,8.43138,-49.7245,-73.2421,50.4343,-1.16797,-1.40283,1,13,61.4637,-20.5073,38.9271,-42.9174,43.9985,-0.863892,2.05566,-1,91.236,94.138,243.143
283270,1503825779,926,11,46.5457,32.4235,-20.8862,-26.0571,38.5684,-0.632568,-0.572266,-1,11,27.6322,11.172,25.0886,3.04524,27.4636,0.110657,1.15186,-1,-11,21.625,9.92108,18.6886,-4.46531,21.1587,-0.209503,1.08276,1,-11,9.90229,-7.98949,-5.65222,1.50487,9.7867,0.153168,-2.52588,1,43.7919,31.6264,90.1617
283270,1786057885,1081,-11,122.111,22.8163,-112.587,-41.4094,114.876,-0.353088,-1.37085,1,11,33.5959,31.9037,8.49157,-6.22346,33.0144,-0.187408,0.260132,-1,13,120.911,-36.793,112.935,22.6154,118.777,0.18927,1.88574,-1,-13,23.8313,-4.90531,-11.449,20.3169,12.4555,1.26538,-1.97559,1,90.2535,84.0774,300.119
283270,1341054409,830,-11,63.8608,63.3719,3.40025,7.11491,63.4631,0.111877,0.0536041,1,11,30.7678,-29.5712,-8.49615,0.0896404,30.7675,0.00291348,-2.86182,-1,11,47.6819,-25.1847,7.77144,39.7352,26.3565,1.19897,2.84229,-1,-11,25.5222,-11.1614,-0.119803,22.9517,11.162,1.46851,-3.13086,1,93.0793,30.0714,152.545
283270,2203344935,1302,-11,105.437,-101.492,-28.5707,0.0489125,105.437,0.000463903,-2.86719,1,11,23.0122,13.2623,9.65493,16.1387,16.4044,0.869873,0.629272,-1,-13,81.8275,73.0903,28.036,-23.8227,78.2829,-0.299805,0.366272,1,13,68.895,6.33486,-17.0261,-66.4567,18.1664,-2.0083,-1.2146,-1,90.2072,89.9713,268.9
283270,2861973820,1668,11,63.2689,50.7812,-16.6947,33.8453,53.4551,0.597046,-0.317627,-1,-11,40.1569,-16.8427,33.4621,-14.4631,37.4618,-0.377075,2.03711,1,-11,63.7186,-5.48348,-22.0119,59.5437,22.6846,1.69263,-1.81494,1,11,33.4339,-21.5482,3.12532,-25.3716,21.7737,-0.99353,2.99756,-1,94.2776,84.7553,193.162
281976,844352635,476,11,67.7834,-60.1662,-12.1162,-28.7716,61.3741,-0.453125,-2.94287,-1,-11,67.8159,11.4888,37.0381,-55.6344,38.779,-1.15796,1.27002,1,13,218.66,61.3497,2.57022,209.861,61.4035,1.94287,0.0418701,-1,-13,24.9151,-5.33164,-17.9277,16.4597,18.7037,0.793945,-1.85986,1,90.9516,68.802,351.408
282814,3388114352,1831,11,219.163,-29.3627,-57.8429,209.343,64.8688,1.88794,-2.04053,-1,-11,99.7107,-10.3761,34.9835,92.794,36.4899,1.66309,1.85913,1,-13,26.1713,9.35332,23.0816,8.0425,24.9047,0.317566,1.18579,1,13,43.6586,17.7858,-3.4865,39.7187,18.1243,1.52612,-0.193573,-1,91.0607,38.4004,168.797
283283,1007449973,500,11,328.753,49.5991,-65.8236,318.254,82.4185,2.06055,-0.925049,-1,-11,75.2971,6.5368,73.3669,15.6273,73.6575,0.210602,1.48193,1,-11,253.914,-38.7717,-22.6291,249.914,44.8924,2.41797,-2.61328,1,11,76.4422,-19.4015,11.3619,73.0609,22.4836,1.89453,2.61182,-1,93.5132,88.4012,328.443
281976,2199531004,1221,11,42.3151,-28.09,20.0376,-24.495,34.5044,-0.660767,2.52197,-1,-11,38.0848,-15.0184,-27.7155,21.3715,31.523,0.634521,-2.06738,1,11,22.423,12.449,2.31984,18.5047,12.6633,1.1731,0.184235,-1,-11,15.4769,-9.40648,7.83218,-9.47089,12.2403,-0.712036,2.44727,1,67.3581,35.2487,111.124
283270,1633878016,995,11,51.0559,45.5755,-4.73611,22.5197,45.8209,0.473572,-0.103546,-1,-11,42.7748,-38.3992,18.6735,-2.54346,42.699,-0.0595322,2.68896,1,-11,53.3817,-10.2145,-13.0251,-50.7504,16.5527,-1.83911,-2.23584,1,11,15.132,12.1721,0.319764,-8.98355,12.1763,-0.68335,0.0262642,-1,90.3294,30.9956,157.131
281726,393201805,208,-11,124.913,114.691,-40.8578,-27.9239,121.752,-0.227386,-0.342224,1,11,93.1257,51.4692,14.5912,-76.2261,53.4975,-1.15234,0.276245,-1,13,120.107,-103.605,17.5669,-58.1659,105.083,-0.528564,2.97363,-1,-13,29.7292,10.4242,-20.7107,-18.6069,23.1861,-0.734619,-1.10449,1,91.6205,88.6819,310.496
282731,143007430,75,-11,467.506,-64.3151,53.18,-459.997,83.4538,-2.4082,2.45068,1,-11,69.273,67.4209,9.68472,-12.6241,68.113,-0.184296,0.14267,1,11,138.35,53.0192,5.08802,-127.687,53.2628,-1.6084,0.0956726,-1,11,45.5273,-10.3136,28.2025,-34.2195,30.0292,-0.976685,1.92139,-1,93.254,82.2231,324.618
283353,752387145,494,-11,62.1511,-24.3985,-36.1836,44.2518,43.641,0.891235,-2.16406,1,11,39.8038,-0.920505,-9.94575,-38.5302,9.98826,-2.05957,-1.66309,-1,-13,364.664,8.2335,-86.8878,354.066,87.277,2.1084,-1.47632,1,13,32.9301,23.3336,-13.7952,18.698,27.1066,0.644287,-0.533936,-1,89.4133,87.1383,291.041
283353,637804962,427,11,69.8767,1.26565,-28.1582,-63.9394,28.1867,-1.55762,-1.52588,-1,-11,22.9282,8.29752,17.9683,-11.575,19.7916,-0.555786,1.13818,1,-11,18.6361,-8.69238,-7.34606,-14.7571,11.3808,-1.07642,-2.43994,1,11,11.0693,-7.7325,7.51278,2.50711,10.7812,0.230499,2.37061,-1,52.1058,21.5069,84.6087
282733,37722409,23,-11,96.4704,-4.1961,61.7256,-74.0195,61.868,-1.01367,1.63867,1,11,88.1309,3.47577,-31.0245,-82.4163,31.2186,-1.698,-1.45923,-1,-11,63.0254,11.6764,-10.2783,61.0754,15.5558,2.07666,-0.721802,1,11,41.1124,-0.319565,-9.14854,-40.0801,9.15412,-2.18262,-1.60571,-1,93.0722,99.4861,254.531
282800,251885736,143,-11,229.828,-36.2327,45.4663,222.353,58.1377,2.05127,2.24365,1,-11,42.9954,18.3263,-31.1714,-23.2611,36.1595,-0.605591,-1.03931,1,11,126.616,31.2802,-16.0518,121.637,35.1583,1.95459,-0.474121,-1,11,60.5051,-10.2137,12.8551,58.2348,16.4187,1.97852,2.24219,-1,88.5075,95.3305,260.389
283358,1109105659,603,-11,66.8142,-35.4171,-47.798,-30.4155,59.4897,-0.491272,-2.2085,1,-11,54.3778,16.3192,51.8051,2.61663,54.3147,0.0481567,1.26562,1,11,63.3475,21.7547,18.1096,-56.6716,28.3059,-1.44458,0.694214,-1,11,32.0634,8.13467,-23.4074,-20.3462,24.7807,-0.749023,-1.23633,-1,91.0485,75.8507,189.241
281976,2962625357,1663,11,236.575,98.952,-196.956,85.9339,220.416,0.380615,-1.10522,-1,-11,162.864,9.44756,-122.224,107.224,122.588,0.789917,-1.49365,1,-11,94.1436,-88.7282,-31.4674,0.347321,94.1429,0.00368929,-2.80078,1,11,68.0592,-2.72516,-59.965,32.0751,60.0269,0.511719,-1.61621,-1,92.3847,92.8223,309.3
282923,94663375,49,11,80.4637,-24.1959,49.63,58.5306,55.214,0.923218,2.02441,-1,-11,86.5384,-15.5609,-44.4945,72.5741,47.137,1.21655,-1.90723,1,13,141.706,66.5073,-9.8748,124.739,67.2364,1.37695,-0.1474,-1,-13,61.4403,-30.1464,-5.91785,53.2078,30.7218,1.31689,-2.94775,1,89.6203,95.3641,203.401
283877,1884216184,1039,11,89.1365,59.2278,15.316,64.8291,61.176,0.922974,0.253052,-1,-11,31.0474,-27.9918,-11.8957,6.23664,30.4146,0.203644,-2.73975,1,13,50.2706,19.0903,-46.009,6.77167,49.8123,0.135529,-1.17749,-1,-13,49.2264,-35.8835,25.098,22.4876,43.7897,0.493286,2.53125,1,91.2374,91.6867,194.114
283050,88740730,55,-11,92.433,-25.2985,-87.9668,-12.8719,91.5323,-0.140167,-1.85083,1,11,31.3651,10.7976,21.9439,-19.6379,24.4566,-0.734985,1.11353,-1,-13,47.0147,31.6934,33.6648,-8.51924,46.2363,-0.183228,0.815552,1,13,92.9987,-23.6886,7.28444,-89.6355,24.7833,-1.99731,2.84326,-1,90.7109,98.4875,227.711
283934,913580454,543,11,115.294,-29.7587,-52.3267,98.3312,60.1969,1.2666,-2.08789,-1,-11,40.3397,36.4743,1.05009,17.1994,36.4894,0.455444,0.0287819,1,13,106.845,-38.4532,43.2239,-89.8268,57.8528,-1.22363,2.29785,-1,-13,30.462,28.6521,10.2524,-1.36563,30.4312,-0.0448608,0.343628,1,90.5546,87.0708,291.903
281639,165371126,102,-11,108.291,-48.9891,66.7254,-69.8188,82.7781,-0.766235,2.2041,1,11,120.968,-15.1164,-79.7781,-89.6678,81.1976,-0.953247,-1.75806,-1,-11,22.7383,3.52698,21.7666,-5.54941,22.0505,-0.249084,1.41016,1,11,22.1639,-1.65142,-21.4987,5.12907,21.562,0.235687,-1.64746,-1,90.6848,89.9204,213.444
283308,1176960231,613,11,128.129,5.31604,-96.2574,84.3995,96.4041,0.790527,-1.51562,-1,-11,39.2245,-8.50009,19.3543,33.0412,21.1386,1.22925,1.98462,1,-13,402.679,47.2439,55.7361,395.994,73.065,2.3916,0.867676,1,13,105.611,-21.5911,-14.0277,102.424,25.7479,2.08936,-2.56543,-1,91.0529,86.8308,274.713
283408,225452396,138,-11,146.772,40.6193,-35.5536,136.485,53.9813,1.65771,-0.718994,1,11,49.9881,-9.82085,-43.6226,22.3475,44.7145,0.481018,-1.79224,-1,-11,44.8922,35.9167,24.2246,-11.7666,43.3225,-0.268372,0.593384,1,11,47.314,-31.1832,-26.3013,23.9678,40.794,0.558105,-2.44092,-1,91.2491,79.1801,215.371
281976,755720434,426,-11,41.9317,-38.6369,-13.2582,-9.46968,40.8484,-0.229797,-2.81104,1,11,120.565,15.7375,-14.6503,-118.632,21.5012,-2.40918,-0.749634,-1,13,55.4483,40.0734,38.0699,4.39373,55.2738,0.0794067,0.759766,-1,-13,59.8383,-5.31793,-24.9843,54.1121,25.544,1.49536,-1.78052,1,92.1352,93.2297,268.253
281976,1934415101,1095,11,168.853,-115.624,109.841,-55.4743,159.48,-0.341187,2.38184,-1,11,141.137,77.1418,-111.708,-38.6005,135.756,-0.28064,-0.966431,-1,-11,58.2006,-13.9915,51.9285,22.248,53.7804,0.40271,1.83398,1,-11,50.2516,49.5621,-0.233165,8.29209,49.5626,0.166534,-0.00470448,1,86.4861,84.4166,410.567
283052,124332542,75,-11,96.739,7.21168,-65.6749,-70.6628,66.0697,-0.929687,-1.46143,1,11,70.4484,50.7945,9.73195,-47.835,51.7184,-0.827271,0.189301,-1,13,96.4369,-67.0975,-8.9969,68.6808,67.698,0.891602,-3.0083,-1,-13,27.0087,6.85422,8.19316,24.8063,10.6821,1.5791,0.874146,1,86.1137,53.564,283.931
283052,178916340,108,11,261.303,214.135,-145.915,33.6786,259.123,0.129608,-0.598145,-1,11,70.264,45.2327,-38.1046,-37.935,59.1435,-0.604004,-0.700073,-1,-11,51.8159,-20.4589,-10.4355,-46.448,22.9666,-1.45361,-2.66992,1,-11,22.6336,16.1595,-6.45669,-14.4723,17.4017,-0.757202,-0.380127,1,69.3769,63.2327,234.896
282037,1462230863,818,-11,156.144,72.3656,41.4357,132.013,83.3888,1.23999,0.52002,1,11,220.137,0.0614024,63.1642,210.88,63.1642,1.92041,1.56982,-1,13,42.7121,19.2912,-20.3962,-32.1893,28.0741,-0.981323,-0.813232,-1,-13,18.3201,-2.33644,-17.3587,5.3693,17.5152,0.301941,-1.70459,1,88.4595,35.9543,280.862
282037,2419851443,1391,-11,41.3342,32.2854,-23.3834,10.9256,39.8639,0.270752,-0.626831,1,11,41.8381,-15.4036,-4.69559,38.6148,16.1034,1.60864,-2.8457,-1,-11,16.0001,-3.01389,13.8602,-7.40299,14.1841,-0.500732,1.78491,1,11,32.5285,5.98777,-10.5589,-30.1786,12.1385,-1.64209,-1.05493,-1,58.2233,30.3794,127.255
283043,97883233,60,-11,56.7839,-39.5437,15.7437,-37.5876,42.5625,-0.796265,2.7627,1,11,167.386,27.0293,3.61193,-165.15,27.2696,-2.50098,0.132843,-1,11,26.3012,-4.19622,-23.6584,10.6964,24.0276,0.431641,-1.74634,-1,-11,29.8038,26.7353,5.99741,11.7267,27.3997,0.415894,0.220673,1,92.8356,42.7207,214.33
283353,175179993,164,-11,89.0116,46.4384,74.5053,14.68,87.7927,0.166443,1.01343,1,11,77.6857,-30.8195,43.4723,-56.5276,53.2887,-0.923706,2.1875,-1,-11,38.8587,9.52536,-36.3773,-9.79536,37.6038,-0.257629,-1.3147,1,11,36.7105,-34.3832,1.94927,-12.7139,34.4384,-0.361267,3.08496,-1,93.167,99.0533,217.911
283865,1205502295,688,11,194.578,-29.1615,-60.4889,-182.623,67.1513,-1.72583,-2.02002,-1,11,34.2886,-14.3404,-30.6591,5.48379,33.8471,0.161316,-2.0083,-1,-11,91.0571,16.7741,27.5676,-85.1471,32.2699,-1.69751,1.02417,1,-11,35.4994,18.7076,23.7957,18.5468,30.269,0.579712,0.904541,1,93.0005,65.0132,255.478
283885,2037440756,1143,-11,48.1963,-38.4957,22.8223,17.8911,44.7524,0.389832,2.60645,1,11,70.4993,26.9984,-17.7056,-62.6717,32.2862,-1.41699,-0.580444,-1,-11,19.3154,18.1278,-2.39595,6.2224,18.2854,0.334045,-0.131409,1,11,9.71305,-9.5474,1.66203,-0.645794,9.69099,-0.0665894,2.96924,-1,109.202,27.155,142.33
283934,199809504,118,-11,184.181,7.24501,-68.4415,-170.839,68.8239,-1.64063,-1.46533,1,11,32.93,31.4197,-2.88559,-9.42676,31.5519,-0.294495,-0.0915833,-1,-13,63.5948,-40.538,35.0127,34.2793,53.5651,0.602783,2.4292,1,13,31.5721,17.6229,-9.45218,-24.431,19.9977,-1.02979,-0.49231,-1,89.772,88.2117,257.163
283934,2254161118,1280,11,210.013,118.496,10.8097,-173.054,118.988,-1.16919,0.0909729,-1,-11,52.56,10.6483,-40.0667,-32.3083,41.4575,-0.716431,-1.31104,1,13,217.521,-115.418,68.4261,-171.208,134.177,-1.06372,2.60645,-1,-13,64.5691,-36.5953,-27.1708,-45.7351,45.5792,-0.883789,-2.50293,1,87.7544,96.1099,343.003
283964,129762939,76,11,46.9636,18.6185,37.885,-20.5829,42.2128,-0.470093,1.11401,-1,-11,75.1827,-5.02033,26.8173,70.0575,27.2832,1.67212,1.75586,1,-13,27.6207,17.6745,20.8929,-3.74048,27.3661,-0.136261,0.868652,1,13,21.2813,17.9025,5.57719,10.0637,18.7511,0.513794,0.302002,-1,90.0037,19.6223,124.151
284006,114422764,138,11,72.184,-33.538,12.0974,62.7644,35.6531,1.33105,2.79541,-1,11,31.862,3.67003,31.6409,-0.749298,31.853,-0.0235214,1.45532,-1,-11,37.3154,-17.8577,1.38904,-32.7354,17.9116,-1.36377,3.06396,1,-11,40.6771,10.0126,3.54076,-39.2661,10.6202,-2.01855,0.339905,1,90.9119,47.2835,171.019
281707,1239502671,787,11,30.5756,-17.5321,-21.5861,-12.7092,27.8089,-0.442444,-2.25293,-1,-11,65.0156,21.9953,14.8586,59.3503,26.5437,1.54443,0.594116,1,11,15.9387,-1.42263,12.9837,9.13395,13.0614,0.6521,1.67993,-1,-11,45.7288,-5.00884,-10.7634,44.1608,11.8718,2.02441,-2.00635,1,83.0489,30.2697,121.322
281726,459390905,244,-11,63.9681,47.0504,-0.048696,43.3378,47.0504,0.824463,-0.00103498,1,11,44.6983,-26.5662,35.78,3.45784,44.5643,0.0775146,2.20947,-1,-11,80.6146,-39.7492,6.89961,69.7932,40.3436,1.31592,2.96973,1,11,36.7857,24.6767,-22.4434,15.5091,33.3564,0.449646,-0.738037,-1,89.0069,77.7017,182.262
